"Gene","n_outliers","n_normals","outlier_mean_rank","normal_mean_rank","outlier_mean_magnitude","normal_mean_magnitude","standard_effect_size","magnitude_effect_size","phylo_diversity_score","phylo_weighted_effect","phylo_weighted_magnitude","p_value","species_in_analysis","adj_p_value"
"SPANXN5",18,233,145.555555555556,157.442060085837,8.47222222222222,8.67811158798283,-11.8865045302814,-0.205889365760608,0.857414965226824,-10.1916668684997,-0.176532623384205,0.604872540165182,251,0.777295851664273
"ZNF12",17,278,375.705882352941,386.28417266187,2.84313725490196,4.86330935251799,-10.5782903089294,-2.02017209761602,0.963632724222022,-10.193586708005,-1.94670394182305,0.836948041082442,295,0.914265456457273
"DEGS2",6,34,1104,1135,1,0.995098039215686,-31,0.00490196078431371,0.329542200826649,-10.2158082256261,0.00161540294522866,0.786417858645907,40,0.886217079286251
"CDRT15",4,29,275.5,311.793103448276,9.25,9.51724137931034,-36.2931034482759,-0.267241379310343,0.289059558363941,-10.4908684544155,-0.0772486750800184,0.596097274034963,33,0.770376684037424
"SPATA31A3",12,170,443.416666666667,455.488235294118,2.79166666666667,2.60294117647059,-12.071568627451,0.188725490196078,0.873677880869274,-10.5466624971994,0.164885286340524,0.871127884826792,182,0.932251480387751
"C10orf88",14,98,654.642857142857,667.34693877551,0.886904761904762,1.0391156462585,-12.7040816326531,-0.152210884353742,0.844501648308328,-10.7286178790191,-0.128542342727203,0.897102739485724,112,0.948251475289677
"ZNF394",12,233,287.583333333333,298.12017167382,5.48611111111111,9.4728183118741,-10.5368383404864,-3.98670720076299,1.02294862024791,-10.7786442421759,-4.07819663035291,0.803957033770831,245,0.895626514342972
"FLT3LG",9,95,610.555555555556,620.284210526316,1.5,1.61228070175439,-9.7286549707602,-0.112280701754386,1.11780968852046,-10.8747847825885,-0.125508456254929,0.897459234241384,104,0.948251475289677
"GNB1",4,46,1117,1147.95652173913,1,0.952898550724638,-30.9565217391305,0.0471014492753623,0.353811323729996,-10.9527679345982,0.0166650261177172,0.851338215661955,50,0.922757360555406
"ZNF416",19,289,182.789473684211,194.512110726644,10.6140350877193,7.37485582468282,-11.7226370424331,3.23917926303648,0.941253257797999,-11.0339703061737,3.04888803392481,0.802762412034025,308,0.895044251810258
"ZNF444",3,15,1029.33333333333,1061.53333333333,1,1.17777777777778,-32.2,-0.177777777777778,0.343179739969735,-11.0503876270255,-0.061009731550175,0.899945457822981,18,0.94929710054118
"ZNF773",18,286,144.833333333333,156.468531468531,10.5509259259259,8.65559440559441,-11.6351981351981,1.89533152033152,0.959955127773911,-11.1692681125489,1.81943321177376,0.762026244313496,304,0.871759768759441
"CNTNAP4",15,234,529.2,540.760683760684,1.73333333333333,1.47792022792023,-11.5606837606837,0.255413105413105,0.972962099671857,-11.2481071454371,0.248507271326444,0.891489874708802,249,0.945820565204062
"ZNF441",13,137,304.384615384615,318.839416058394,4.55769230769231,5.64476885644769,-14.4548006737788,-1.08707654875538,0.783323814792632,-11.3227896058515,-0.851532949142674,0.764372685036464,150,0.87294462686645
"CAPN12",2,29,990,1002,1,1.05747126436782,-12,-0.0574712643678161,0.944944273086554,-11.3393312770386,-0.0543071421314112,0.937520952579117,31,0.969548065865981
"ZNF792",19,287,103.473684210526,115.895470383275,12.6535087719298,11.9721254355401,-12.421786172749,0.681383336389759,0.934363825388302,-11.6064676465252,0.63665994074498,0.612999681730332,306,0.782103042207665
"ZNF155",15,194,455.8,469.907216494845,3.13333333333333,2.45876288659794,-14.1072164948454,0.674570446735395,0.831548423729661,-11.7308336395017,0.560937991677431,0.92005696288474,209,0.961351053163881
"KRT14",3,10,768.333333333333,783.3,2.5,1.35,-14.9666666666666,1.15,0.800877291426272,-11.9864634616798,0.921008885140213,0.936695795213965,13,0.969501919183242
"FCGR3B",2,11,831,845.272727272727,1.5,1.03030303030303,-14.2727272727273,0.46969696969697,0.856759705686438,-12.2282976175246,0.402417437519388,0.982250985054308,13,0.988932964544474
"ZNF766",16,165,174.625,189.387878787879,7.81770833333333,12.0888888888889,-14.7628787878788,-4.27118055555555,0.831295433418215,-12.2723137204703,-3.550612891138,0.672033431603918,181,0.815996837644866
"OR1E2",3,93,442.666666666667,453.763440860215,2.66666666666667,2.01433691756272,-11.0967741935484,0.652329749103942,1.1096069345525,-12.3130575963245,0.723829613220626,0.909001799144996,96,0.954665518096679
"LCE3D",10,238,393.4,405.323529411765,4.15,2.62254901960784,-11.9235294117647,1.52745098039216,1.04228229262711,-12.4276835715009,1.59203510971866,0.775377339812517,248,0.878671261594364
"MYL2",5,69,735.6,761.753623188406,2,1.83333333333333,-26.1536231884057,0.166666666666667,0.479865478948844,-12.5502209175519,0.0799775798248072,0.721086262495653,74,0.846599258870847
"ASS1",3,35,1045,1072.11428571429,1.33333333333333,0.985714285714286,-27.1142857142856,0.347619047619047,0.463799899669118,-12.5756029938855,0.161225679408788,0.902750052843587,38,0.950814235941743
"UGT2B11",10,203,331.3,343.453201970443,5.8,4.52380952380952,-12.1532019704433,1.27619047619048,1.04643855617976,-12.7175791229117,1.33545491931512,0.812729940522118,213,0.899631258262156
"H2BC8",17,102,576.529411764706,592.705882352941,1.7843137254902,2.17647058823529,-16.1764705882354,-0.392156862745098,0.814259652688481,-13.1718473229019,-0.319317510858228,0.847983594303169,119,0.920549427556496
"ZNF791",15,221,278.933333333333,294.900452488688,5.66666666666667,7.62669683257919,-15.9671191553545,-1.96003016591252,0.829576623176068,-13.2459487907489,-1.62599520636094,0.808989674659722,236,0.897450767782493
"FAM240A",19,243,617.052631578947,631.962962962963,1.19736842105263,1.15500685871056,-14.9103313840155,0.0423615623420694,0.890070592753593,-13.2712474931232,0.037704780903774,0.863687455361781,262,0.928737083015563
"KRTAP19-7",2,22,802,818.454545454545,0.666666666666667,1.03787878787879,-16.4545454545455,-0.371212121212121,0.81496933017891,-13.4099498874894,-0.302526493778535,0.924274196024193,24,0.962825778757215
"HMGN1",18,320,149.833333333333,162.45,11.2546296296296,9.05416666666667,-12.6166666666666,2.20046296296296,1.06690170106949,-13.4607431284934,2.3476776783256,0.783325815353123,338,0.884359347110909
"WDR70",3,3,947,983.666666666667,1.83333333333333,0.833333333333333,-36.6666666666666,1,0.367185939180278,-13.4634844366102,0.367185939180278,0.946085122949571,6,0.975114401543148
"KRTAP22-1",3,138,508.666666666667,525.398550724638,2.33333333333333,1.48550724637681,-16.7318840579709,0.847826086956522,0.805561036636295,-13.4785538666174,0.68297566149599,0.926199002622182,141,0.964076898796103
"OR6Q1",2,8,621,642.25,1,0.9375,-21.25,0.0625,0.63689607475144,-13.5340415884681,0.039806004671965,0.955689661341949,10,0.978023316109585
"CYLC2",7,47,854.571428571429,873.36170212766,1.14285714285714,0.957446808510638,-18.790273556231,0.185410334346504,0.720814884894069,-13.5443088705627,0.133646528810146,0.885327932303628,54,0.942473956056814
"CTU1",2,47,663.5,679.106382978723,0.666666666666667,0.99645390070922,-15.6063829787234,-0.329787234042553,0.869235557893744,-13.5656230152141,-0.286662790369213,0.795460579515875,49,0.891798687334556
"PDLIM1",3,26,1032.66666666667,1063.26923076923,0.833333333333333,1.03205128205128,-30.602564102564,-0.198717948717949,0.44901437046235,-13.7409910550465,-0.0892272146431592,0.930698297888935,29,0.96674561953839
"BNIP2",4,45,958.75,982.355555555556,1.375,1.21111111111111,-23.6055555555556,0.163888888888889,0.582670907901131,-13.7542704870662,0.0954932876837965,0.912286839615394,49,0.956823677454886
"AQP12B",3,4,1119.33333333333,1144.75,1,0.583333333333333,-25.4166666666667,0.416666666666667,0.545550488020245,-13.8660749038479,0.227312703341769,0.915646582797014,7,0.959088792885155
"NKX6-2",2,26,521,533.307692307692,1,1.46794871794872,-12.3076923076923,-0.467948717948718,1.1284477760266,-13.8885880126351,-0.528055690063732,0.943649446583645,28,0.972966121824581
"OR1D2",2,48,731.5,746.0625,1,1.05555555555556,-14.5625,-0.0555555555555556,0.968757248315041,-14.1075274285878,-0.0538198471286134,0.905588049811373,50,0.95279880122334
"SPDYE5",14,86,357.428571428571,374.453488372093,6.73809523809524,5.65116279069767,-17.0249169435216,1.08693244739757,0.828750068242232,-14.1094010787619,0.900795339955428,0.834317429499663,100,0.913155970495934
"DAZ2",5,33,627,647.787878787879,3.2,2.27272727272727,-20.7878787878788,0.927272727272728,0.680771510010062,-14.1517956323304,0.631260854736604,0.921467216238123,38,0.961567495508368
"HSPA4L",5,49,1105.8,1132.26530612245,1,0.976190476190476,-26.465306122449,0.0238095238095238,0.536025354034442,-14.1860750839156,0.0127625084293915,0.835338360420626,54,0.913206541241766
"LRRC37A3",6,47,597.833333333333,613.31914893617,2.13888888888889,2.36170212765957,-15.4858156028369,-0.222813238770686,0.92597360605352,-14.3394565164387,-0.206319178180956,0.94631973202811,53,0.975114401543148
"TVP23A",4,33,1006.5,1091.87878787879,1.375,1.03030303030303,-85.378787878788,0.34469696969697,0.1691668140729,-14.4432575348605,0.0583112881842193,0.1986002992614,37,0.50045581169905
"ZNF701",19,267,100.842105263158,115.925093632959,11.0745614035088,12.6136079900125,-15.0829883698009,-1.53904658650371,0.97545375541718,-14.712757648236,-1.50126877256703,0.452036735918204,286,0.67933525829182
"NXF2B",19,308,287.78947368421,302.756493506493,3.95614035087719,3.50974025974026,-14.967019822283,0.446400091136934,0.999606754279983,-14.9611341057964,0.446224546211679,0.670265478436729,327,0.814969498560063
"C6orf58",10,141,546.7,562.631205673759,1.13333333333333,1.09456264775414,-15.9312056737588,0.0387706855791963,0.942663075220206,-15.017759332391,0.0365476936964809,0.860166087931765,151,0.927771031235505
"ZFP30",17,204,363.294117647059,380.764705882353,2.79411764705882,4.79901960784313,-17.4705882352941,-2.00490196078431,0.866260500224682,-15.1340805039253,-1.73676737545046,0.752691497276109,221,0.865200530008964
"ZNF583",14,157,495.142857142857,513.191082802548,1.83333333333333,3.46072186836518,-18.0482256596906,-1.62738853503185,0.844471204874072,-15.241206868678,-1.37428275697659,0.855490629603664,171,0.925826735203297
"CT47A4",6,85,509,526.2,2.5,2.71372549019608,-17.2,-0.213725490196079,0.88922495545545,-15.2946692338338,-0.190050039499303,0.860663534619553,91,0.927771031235505
"ZNF705B",18,201,356.333333333333,375.34328358209,3.29166666666667,2.74212271973466,-19.0099502487562,0.549543946932006,0.807503880881474,-15.3506086012344,0.443758869862518,0.765102829773119,219,0.872992515762459
"SMURF1",6,69,990.166666666667,1012.72463768116,1.25,1.08937198067633,-22.5579710144928,0.160628019323672,0.681235390710988,-15.3672881977051,0.109425491503093,0.712192897057984,75,0.842333691953769
"LCE2D",8,61,687.875,704.819672131148,1.5625,1.95628415300546,-16.9446721311475,-0.393784153005464,0.913325937069573,-15.476008552517,-0.359653280546864,0.938030100414268,69,0.969823617401143
"ZNF705E",18,208,339.277777777778,358.899038461538,3.53703703703704,3.03926282051282,-19.6212606837607,0.497774216524216,0.807865704134988,-15.8513435783025,0.402134717932577,0.755880966716953,226,0.867159529564925
"TCEAL7",17,274,507.647058823529,524.474452554745,1.86764705882353,1.54440389294404,-16.8273937312151,0.323243165879491,0.981470653422726,-16.5155931207772,0.317253681230175,0.789342147238732,291,0.88825998883863
"DEFA3",10,122,330,348.426229508197,6.2,5.72131147540984,-18.4262295081967,0.478688524590162,0.897241692981816,-16.5327813592059,0.429499302214245,0.76135384782773,132,0.871739248114501
"PGAM1",4,19,892.25,924.157894736842,1.25,1,-31.9078947368421,0.25,0.523028005963501,-16.6887225587038,0.130757001490875,0.811615912411306,23,0.899389245284191
"CCL19",2,35,692.5,710.828571428571,1,1.34285714285714,-18.3285714285714,-0.342857142857143,0.91760270042428,-16.8183466377765,-0.314606640145468,0.949134801788693,37,0.975286739610744
"SGF29",3,11,673,701.272727272727,3,1.45454545454545,-28.2727272727273,1.54545454545455,0.603472120430888,-17.0618026776369,0.932638731575008,0.754981282905145,14,0.866428835867019
"ZNF555",17,200,271.705882352941,292.305,5.15686274509804,8.4425,-20.5991176470588,-3.28563725490196,0.834549817470735,-17.1909898724112,-2.74202797135348,0.745059397919068,217,0.861074020870855
"UGT1A8",3,68,582.333333333333,599.470588235294,2,2.15441176470588,-17.1372549019608,-0.154411764705882,1.03427576163883,-17.7246473661242,-0.159704345547172,0.858879870676432,71,0.927339627998655
"MAGEB18",19,267,159.947368421053,179.355805243446,8.87719298245614,8.7852684144819,-19.4084368223931,0.0919245679742389,0.913354425116886,-17.7267816563342,0.0839597109362291,0.612804349538584,286,0.782103042207665
"ERMAP",2,35,1078,1113.25714285714,1,0.952380952380952,-35.2571428571428,0.0476190476190477,0.503398434957096,-17.7483905353444,0.023971354045576,0.621488835275473,37,0.787797279948974
"H2AC7",15,107,587.266666666667,608.738317757009,1.55555555555556,1.898753894081,-21.4716510903427,-0.343198338525442,0.833620726569145,-17.8992133825706,-0.286097248318902,0.740693793765275,122,0.859256196995477
"ZNF525",19,281,100.842105263158,119.003558718861,11.890350877193,13.3268090154211,-18.1614534557033,-1.43645813822813,0.989930230038548,-17.9785717972388,-1.42199333521692,0.419121488691693,300,0.659588323415138
"TRAPPC2B",2,13,930,984.384615384615,1.5,1.52564102564103,-54.3846153846154,-0.0256410256410255,0.335085488604,-18.2234954186945,-0.00859193560523074,0.773354813918935,15,0.87718587465798
"ZNF430",7,106,189.428571428571,214.877358490566,11.8571428571429,11.7672955974843,-25.4487870619946,0.0898472596585869,0.731777511792512,-18.6228500743639,0.0657482041143364,0.723641527517693,113,0.847997520223079
"ZNF226",14,200,444.428571428571,466.135,2.71428571428571,2.58333333333333,-21.7064285714285,0.130952380952381,0.863416741516992,-18.7416938271142,0.113066478055797,0.806381163626692,214,0.896577387271079
"SULT1A4",5,87,632.2,655.551724137931,4,1.94061302681992,-23.351724137931,2.05938697318008,0.814132456323851,-19.0113965318107,1.67661377499644,0.916815562953793,92,0.959919351988694
"ZNF28",18,187,164.388888888889,186.31550802139,7.51388888888889,11.0508021390374,-21.9266191325015,-3.53691325014854,0.871814261053803,-19.11593925641,-3.08353141158965,0.490235905466329,205,0.704670028145126
"MAGEA3",17,227,238.294117647059,260.603524229075,6.91176470588235,6.25917767988253,-22.3094065820161,0.652587025999827,0.867501375619773,-19.3534408991598,0.566120142766466,0.610488031631425,244,0.780643255807736
"MAGEB4",15,150,395.466666666667,418.986666666667,5.74444444444444,3.50333333333333,-23.52,2.24111111111111,0.828484382839645,-19.4859526843885,1.85672555576396,0.791337520156398,165,0.889281941196814
"ZNF761",17,161,202.470588235294,226.27950310559,5.94607843137255,9.31573498964803,-23.808914870296,-3.36965655827548,0.82063546884121,-19.5384400171858,-2.76525968953426,0.432244143885221,178,0.6673050510669
"TEDDM1",4,52,593.5,617.711538461538,1,0.948717948717949,-24.2115384615385,0.0512820512820513,0.810284928123439,-19.6182447020656,0.0415530732370995,0.818930513434122,56,0.903508721943706
"DEFA1",11,124,321.818181818182,342.879032258065,5.72727272727273,5.51881720430108,-21.0608504398827,0.208455522971651,0.934440309106359,-19.6801075950868,0.194789243320557,0.694522148018153,135,0.832676418686031
"SNURF",5,16,555.4,582.25,0.9,1.09375,-26.85,-0.19375,0.739977801595229,-19.8684039728319,-0.143370699059076,0.91476900654706,21,0.958420804971697
"PIP4K2B",5,31,1112.6,1166.77419354839,1,0.967741935483871,-54.1741935483872,0.032258064516129,0.368149442236506,-19.9441991384513,0.0118757884592421,0.700624142135015,36,0.835738885438318
"PHKG1",7,56,779.142857142857,823.857142857143,1.64285714285714,1.91071428571429,-44.7142857142858,-0.267857142857143,0.446562583979381,-19.9677269693638,-0.11961497785162,0.727575038439443,63,0.850747911890809
"HEATR5B",6,54,945.5,990.407407407407,1.5,1.15432098765432,-44.9074074074074,0.345679012345679,0.454509291357819,-20.4108339174576,0.157114322938505,0.792347756974555,60,0.889797209114096
"MAD2L1",3,21,368.666666666667,389.714285714286,3.33333333333333,1.54761904761905,-21.047619047619,1.78571428571429,0.972024321119392,-20.4587976159415,1.73575771628463,0.769533618957939,24,0.875091680918022
"MAGEB2",19,283,229.105263157895,250.717314487633,8.28947368421053,6.80742049469965,-21.6120513297378,1.48205318951088,0.96960168659669,-20.955081420128,1.43700127217575,0.708193159037067,302,0.839744766620807
"ZNF596",15,183,367.266666666667,393.912568306011,3.53888888888889,3.48360655737705,-26.6459016393443,0.0552823315118394,0.796972194314586,-21.2360426989989,0.044058481051817,0.745051368249745,198,0.861074020870855
"MEX3D",4,23,1116,1214.65217391304,1,0.971014492753623,-98.6521739130435,0.0289855072463768,0.218645094250107,-21.5698138631953,0.00633753896377122,0.442005428468615,27,0.672346285557894
"MAGEA11",16,187,170.3125,193.385026737968,11.015625,8.89126559714795,-23.0725267379679,2.12435940285205,0.935872526235759,-21.5929438849041,1.98812960097983,0.716761356191046,203,0.844387551715585
"ZNF705D",18,191,362.611111111111,389.858638743456,3.21759259259259,2.6544502617801,-27.2475276323444,0.563142330812488,0.806894139205038,-21.985870354366,0.454396246270861,0.670381634206132,209,0.814969498560063
"SSX4B",12,245,376.416666666667,399.318367346939,5.45833333333333,4.00544217687075,-22.9017006802721,1.45289115646258,0.965697455306028,-22.1161140691191,1.40305329263255,0.77671301676055,257,0.879746376126746
"CEBPZOS",3,39,642,663.128205128205,1,1.43162393162393,-21.1282051282051,-0.431623931623931,1.05022841007763,-22.1894412795888,-0.453303715460856,0.935714593509632,42,0.969106943707405
"MAGED4B",18,281,402.277777777778,425.32384341637,2.51851851851852,2.12218268090154,-23.0460656385923,0.396335837616976,0.970366759989516,-22.3631360442265,0.384591122616116,0.633767603694582,299,0.795394266445839
"RPS23",6,68,753.333333333333,798.191176470588,2,1.79166666666667,-44.8578431372549,0.208333333333333,0.499634645519787,-22.4125325546646,0.104090551149956,0.651311795724004,74,0.806021039242217
"CLEC4C",13,175,508.538461538462,531.017142857143,2.23076923076923,1.94666666666667,-22.4786813186813,0.284102564102563,1.00004868156033,-22.4797756159621,0.284116394658678,0.772474201128366,188,0.876933780599134
"A1BG",3,9,380.333333333333,408.555555555556,1,1.77777777777778,-28.2222222222222,-0.777777777777778,0.799618132550071,-22.5670006297464,-0.621925214205611,0.5229796124998,12,0.724274063934168
"CARD18",4,44,706.25,756,2.75,2.28787878787879,-49.75,0.462121212121212,0.460196717406011,-22.8947866909491,0.212666664861869,0.634651317847599,48,0.796253270367034
"MBD3L4",3,41,715.333333333333,747.048780487805,3.5,1.2520325203252,-31.7154471544715,2.2479674796748,0.723669358577699,-22.9514972992813,1.62678518411979,0.909602874819628,44,0.95476046434968
"SUPT20HL2",2,19,1009,1041.05263157895,1,0.964912280701754,-32.0526315789473,0.0350877192982456,0.717988934208671,-23.0134347859516,0.0251925941827604,0.860672475673177,21,0.927771031235505
"CCNB1IP1",2,10,1078,1112.3,1,0.9,-34.3,0.1,0.673019452602097,-23.0845672242519,0.0673019452602097,0.651297310070717,12,0.806021039242217
"UBE2D4",6,70,707,746.9,2.16666666666667,1.76904761904762,-39.9,0.397619047619048,0.582725976784049,-23.2507664736835,0.231702947911753,0.641248721070666,76,0.800955522049946
"H2BC10",16,93,554.4375,583.47311827957,1.75520833333333,2.16666666666667,-29.0356182795699,-0.411458333333333,0.801247176315347,-23.2647071590757,-0.329679827754752,0.71164188250256,109,0.842333691953769
"OR5K3",4,99,410.5,433.747474747475,4.25,2.48316498316498,-23.2474747474748,1.76683501683502,1.00696881300723,-23.4094820518801,1.77914775968196,0.900517618871364,103,0.94929710054118
"SULT1A3",5,86,641.8,670.546511627907,3.9,1.90503875968992,-28.746511627907,1.99496124031008,0.816852871486416,-23.4816705684735,1.62958981765139,0.897353575701512,91,0.948251475289677
"TLE2",5,59,961.4,991.491525423729,1.5,1.12994350282486,-30.0915254237289,0.370056497175141,0.788363704532686,-23.7230664580904,0.291739110999384,0.887113473542755,64,0.943798040542292
"FRG2",4,29,729.75,770.344827586207,4.125,2.09770114942529,-40.5948275862069,2.02729885057471,0.58665773775398,-23.815269716237,1.1893305574294,0.865229577179772,33,0.928737083015563
"SPDYE17",16,99,386,412.888888888889,4.63541666666667,5.38888888888889,-26.8888888888889,-0.753472222222223,0.888029607249571,-23.8781294393774,-0.669105641573462,0.705247356289213,115,0.838195992129454
"NXF3",17,306,340.764705882353,364.761437908497,4.27450980392157,2.90686274509804,-23.9967320261438,1.36764705882353,1.00588622938238,-24.1379822952773,1.37569734312591,0.702208169486058,323,0.836046430996469
"RESP18",3,37,746.666666666667,772.189189189189,1.33333333333333,1.2972972972973,-25.5225225225225,0.0360360360360359,0.94795932941148,-24.1943133353399,0.0341606965553685,0.909034608698164,40,0.954665518096679
"GTSF1L",3,29,934.666666666667,999.620689655172,1,1.01724137931034,-64.9540229885058,-0.0172413793103448,0.373622057169635,-24.2682556904093,-0.00644175960637298,0.486247747969977,32,0.702002080059231
"ZNF763",15,170,271.666666666667,298.029411764706,5.38333333333333,6.20196078431373,-26.3627450980392,-0.818627450980395,0.923618948412218,-24.3491309047103,-0.756099825415887,0.704857077931042,185,0.838195992129454
"PIP4K2A",6,32,968.166666666667,990.25,1,0.9375,-22.0833333333334,0.0625,1.10279596280309,-24.353410845235,0.0689247476751932,0.909009462134199,38,0.954665518096679
"IGHV1-18",16,149,163.9375,188.409395973154,9.45833333333333,12.8948545861298,-24.4718959731544,-3.43652125279642,0.995697439838918,-24.3666041684741,-3.42173541336143,0.437505283464939,165,0.669579131645307
"MBD3L2B",5,90,673.8,705.2,2.6,1.25925925925926,-31.4000000000001,1.34074074074074,0.7954965373174,-24.9785912717664,1.06655461669963,0.737929622286537,95,0.858447385926347
"SPANXN4",17,243,150.529411764706,179.621399176955,8,8.70781893004115,-29.0919874122488,-0.70781893004115,0.858682260511091,-24.98077351391,-0.607791558880276,0.158544094113476,260,0.458756118810607
"ZNF417",18,245,265.555555555556,293.502040816327,4.92592592592593,4.86734693877551,-27.946485260771,0.0585789871504172,0.894474442022228,-24.9974168101106,0.0523974068455967,0.62435488680234,263,0.789532318880428
"LTF",18,153,687.944444444444,718.888888888889,1.01388888888889,1.12527233115468,-30.9444444444445,-0.111383442265795,0.812074662942418,-25.1291992921626,-0.0904516713353621,0.738910452445321,171,0.858838326925975
"LYZL2",5,39,1047.8,1133.87179487179,1,1.03846153846154,-86.071794871795,-0.0384615384615385,0.294412562720961,-25.340617706198,-0.0113235601046524,0.438169276281195,44,0.670338601845197
"KRTAP10-4",4,43,720.25,759.162790697674,2,1.74806201550388,-38.9127906976744,0.251937984496124,0.656550632786272,-25.5482173560379,0.165410043143828,0.650939430875967,47,0.806021039242217
"IGLJ5",7,148,408.285714285714,434.432432432432,2.42857142857143,3.0990990990991,-26.1467181467182,-0.670527670527671,0.979329012827269,-25.6062396712983,-0.656667201651232,0.765288484163137,155,0.872992515762459
"IPO7",3,44,1027.66666666667,1113.79545454545,1,0.965909090909091,-86.1287878787878,0.0340909090909091,0.297329353560498,-25.6086168229492,0.0101362279622897,0.646752945919291,47,0.804114739232572
"H4C2",7,66,742,783.863636363636,1.64285714285714,1.5479797979798,-41.8636363636364,0.0948773448773446,0.614298390882559,-25.7167644546744,0.0582830002893624,0.709385393521845,73,0.840908938746156
"ZNF160",18,191,191.611111111111,220.465968586387,6.88425925925926,8.95462478184992,-28.8548574752763,-2.07036552259066,0.891740850679239,-25.7310551512311,-1.84622951233196,0.499866590919045,209,0.710722537843542
"GGT1",5,10,724.6,811,6.8,1.9,-86.4,4.9,0.298200991501298,-25.7645656657121,1.46118485835636,0.68944526226146,15,0.829326691148945
"SPDYE13",16,94,429.6875,458.085106382979,3.61458333333333,3.70567375886525,-28.3976063829787,-0.0910904255319149,0.90917745035953,-25.8184633675901,-0.082817360837271,0.673509826661193,110,0.817292823364144
"SIGLEC9",14,262,350.857142857143,376.232824427481,3.94047619047619,2.97709923664122,-25.3756815703381,0.96337695383497,1.01956670583953,-25.8722000671024,0.98222706730324,0.543289772517708,276,0.737182179431288
"SPANXN3",16,199,188.8125,220.608040201005,6.36458333333333,6.3752093802345,-31.795540201005,-0.0106260469011703,0.820373654275246,-26.084223504354,-0.00871732892681324,0.162123562983835,215,0.461622494922968
"SPDYE14",16,89,427,456.483146067416,3.73958333333333,3.72097378277154,-29.4831460674157,0.0186095505617971,0.887110894523772,-26.1548200812402,0.0165087350455612,0.664664871060275,105,0.811984354862996
"ZNF627",14,176,205.285714285714,236.556818181818,5.86309523809524,11.21875,-31.2711038961039,-5.35565476190476,0.836449754462384,-26.1567071756638,-4.47973611058054,0.478769522160287,190,0.697384432819782
"CEACAM6",11,247,250.454545454545,276.275303643725,7.81818181818182,6.95344129554656,-25.8207581891792,0.864740522635257,1.02006173949361,-26.3387675134981,0.882088721729937,0.61825261096747,258,0.787296823908863
"SLC2A7",2,7,1167.5,1300.57142857143,1.25,0.833333333333333,-133.071428571429,0.416666666666667,0.198160818514914,-26.3695432066632,0.0825670077145473,0.828813088785331,9,0.91037303540027
"GTF2IRD1",4,50,866.75,898.92,1.625,1.30666666666667,-32.17,0.318333333333333,0.824585108649783,-26.5269029452635,0.262492926253514,0.89321011865166,54,0.946253349451758
"ORM2",5,34,377.8,403.823529411765,2.8,2.36764705882353,-26.0235294117647,0.43235294117647,1.02080846010523,-26.5650389853267,0.44134954010432,0.648180386927076,39,0.804387834211365
"ZNF776",16,209,238.8125,272.200956937799,5.61458333333333,4.70095693779904,-33.388456937799,0.91362639553429,0.79810300896199,-26.6474279466553,0.729167975343014,0.46302099646265,225,0.68679729096687
"ZNF814",13,122,443,478.754098360656,2.48717948717949,2.72950819672131,-35.7540983606557,-0.242328709541824,0.749331606548428,-26.7916759652807,-0.181584561233782,0.590306445573265,135,0.766861039177753
"SERF1B",4,61,750.25,785.393442622951,2,1.43715846994536,-35.1434426229508,0.562841530054645,0.764422373450077,-26.8644338210427,0.430248658280645,0.841570722797311,65,0.916326051307372
"ZNF772",19,306,107.105263157895,135.12091503268,14.7236842105263,11.1072984749455,-28.015651874785,3.61638573558078,0.970044504364616,-27.1764291373274,3.50805510846273,0.356663747048441,325,0.615403628093497
"ZNF722P",16,296,65.25,92.6114864864865,19.0416666666667,17.3507882882883,-27.3614864864865,1.69087837837839,1.00013103168976,-27.3650717082952,1.69109993702949,0.154458459825002,312,0.454503685906265
"GOLGA6L22",3,32,328.666666666667,402.75,8.33333333333333,8.265625,-74.0833333333333,0.0677083333333339,0.3705490222427,-27.4515067311467,0.0250892567143497,0.740266120947556,35,0.859256196995477
"ZNF765",19,205,174.315789473684,204.517073170732,6.69298245614035,9.8219512195122,-30.2012836970475,-3.12896876337185,0.921468631687521,-27.829535563525,-2.88324656497725,0.294847336672029,224,0.57634725970316
"TMSB4Y",8,90,649.375,688.944444444444,1.76041666666667,1.50925925925926,-39.5694444444445,0.251157407407407,0.704275548124202,-27.8677921750813,0.176884020767305,0.655344187015003,98,0.807284797197045
"PTPRU",10,93,667.2,698.268817204301,0.883333333333333,1.1326164874552,-31.068817204301,-0.249283154121864,0.896985433290431,-27.8682764618211,-0.223603358012005,0.809110201136621,103,0.897450767782493
"ZNF665",17,190,222.117647058824,254.863157894737,6.30392156862745,7.05087719298246,-32.7455108359133,-0.746955624355006,0.854636615858858,-27.9855125653745,-0.638375626995502,0.53067979845061,207,0.728268605204227
"TMEM185A",3,36,883.666666666667,913.416666666667,1.16666666666667,0.921296296296296,-29.75,0.24537037037037,0.941647092558914,-28.0140010036277,0.231052295859363,0.828574704470377,39,0.91037303540027
"TBC1D26",5,42,375.2,423.119047619048,6.7,6.44047619047619,-47.9190476190476,0.25952380952381,0.587425719962116,-28.148881047518,0.152450960656835,0.58460635620879,47,0.763676691536555
"NANOS3",3,7,992,1038.57142857143,1,0.904761904761905,-46.5714285714287,0.0952380952380952,0.60646601670014,-28.2439887777494,0.0577586682571562,0.750395452220985,10,0.864300151745127
