"","pathway","pval","padj","log2err","ES","NES","size"
"1636","REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING",0.86875,1,0.0540088272801684,0.581727158948686,0.769423131021507,1
"1637","REACTOME_RORA_ACTIVATES_GENE_EXPRESSION",0.940577249575552,1,0.0409883873374721,0.460476839035854,0.673892135484276,2
"1638","REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",0.870689655172414,1,0.0294227657846801,0.349676675067714,0.70675357768368,9
"1639","REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",0.494764397905759,1,0.0585937568945671,0.530679057639498,1.02199987439598,7
"1640","REACTOME_RRNA_PROCESSING",0.499494438827098,1,0.0462302524077616,0.37592465572304,1.0159094695379,64
"1641","REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION",0.203065134099617,0.922371088203094,0.132846300606183,-0.909887359198999,-1.21096162822669,1
"1642","REACTOME_RSK_ACTIVATION",0.112759643916914,0.916622372232705,0.159646701919906,0.808915602304032,1.29166501291975,3
"1643","REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS",0.0367678362803565,0.813258572153768,0.321775918075361,-0.937155733600401,-1.46726944063985,2
"1644","REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN",0.86053412462908,1,0.038875878582578,0.455511432110162,0.727354223562775,3
"1645","REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION",0.137931034482759,0.916622372232705,0.16440575583821,-0.936921151439299,-1.24694068072971,1
"1646","REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS",0.137931034482759,0.916622372232705,0.16440575583821,-0.936921151439299,-1.24694068072971,1
"1647","REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",0.835213353354326,1,NA,-0.142444162625045,-0.60748655572367,54
"1648","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING",0.137931034482759,0.916622372232705,0.16440575583821,-0.936921151439299,-1.24694068072971,1
"1649","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",0.971717171717172,1,0.00918593980608508,0.224075220257092,0.605328340815868,63
"1650","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES",0.187713310580205,0.922371088203094,0.190023305279108,-0.664952555471915,-1.28315099508541,4
"1651","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS",0.137931034482759,0.916622372232705,0.16440575583821,-0.936921151439299,-1.24694068072971,1
"1652","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING",0.268765133171913,0.97759273875296,0.129442887745046,-0.77891885621738,-1.21952392061363,2
"1653","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING",0.137931034482759,0.916622372232705,0.16440575583821,-0.936921151439299,-1.24694068072971,1
"1654","REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT",0.167842031029619,0.916622372232705,0.124434168630393,0.731493138405187,1.24554970589216,4
"1655","REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION",0.137931034482759,0.916622372232705,0.16440575583821,-0.936921151439299,-1.24694068072971,1
"1656","REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION",0.137931034482759,0.916622372232705,0.16440575583821,-0.936921151439299,-1.24694068072971,1
"1657","REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION",0.167842031029619,0.916622372232705,0.124434168630393,0.731493138405187,1.24554970589216,4
"1658","REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION",0.647916666666667,1,0.0679922591544058,0.681852315394243,0.901853962522627,1
"1659","REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION",0.647916666666667,1,0.0679922591544058,0.681852315394243,0.901853962522627,1
"1660","REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION",0.981324278438031,1,0.0390355298112393,0.416090173199108,0.608933765177572,2
"1661","REACTOME_RUNX3_REGULATES_P14_ARF",0.137931034482759,0.916622372232705,0.16440575583821,-0.936921151439299,-1.24694068072971,1
"1662","REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION",0.566765578635015,1,0.0580983576873206,0.597523545546915,0.954117161271698,3
"1663","REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES",0.560334528076464,1,0.0486034247259069,0.453601849164163,0.969780269332176,12
"1664","REACTOME_SARS_COV_1_HOST_INTERACTIONS",0.517970401691332,1,0.0466015072985992,0.39467843725749,1.00338982312285,33
"1665","REACTOME_SARS_COV_1_INFECTION",0.276795005202914,0.982176869496407,0.0758886900606117,0.440793438044199,1.14297171964475,38
"1666","REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY",0.520441988950276,1,0.0484087618816951,0.420443911843633,0.987634093290411,19
"1667","REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS",0.811572700296736,1,0.0415717899246479,0.480398904750126,0.767094188495429,3
"1668","REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",0.835587929240375,1,0.0226556224333514,0.295469992247314,0.76614989243209,38
"1669","REACTOME_SARS_COV_2_HOST_INTERACTIONS",0.892712550607287,1,0.0167582341026205,0.274020687706829,0.743196073289284,66
"1670","REACTOME_SARS_COV_2_INFECTION",0.77979797979798,1,0.0248493879589072,0.31513701933272,0.862343641994893,79
"1671","REACTOME_SARS_COV_2_MODULATES_AUTOPHAGY",0.115853658536585,0.916622372232705,0.231126709673834,-0.813742169603455,-1.42373545218807,3
"1672","REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY",0.464403066812705,1,0.0532386494755899,0.426249320783703,1.02852500449883,23
"1673","REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS",0.837011884550085,1,0.0463227785794633,0.522536439366737,0.764714242154929,2
"1674","REACTOME_SARS_COV_2_TARGETS_PDZ_PROTEINS_IN_CELL_CELL_JUNCTION",0.71264367816092,1,0.0593487680335629,-0.646558197747184,-0.860499005697259,1
"1675","REACTOME_SARS_COV_INFECTIONS",0.662662662662663,1,0.0326513265618535,0.334005351910701,0.934174529634438,125
"1676","REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",0.00236483573390165,0.396898264006494,0.431707695803346,0.953260129451819,1.52215231591179,3
"1677","REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS",0.663438256658596,1,0.0743625384422526,-0.530468104936816,-0.830533935504687,2
"1678","REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS",0.810344827586207,1,0.053347785067549,-0.590488110137672,-0.785875785690993,1
"1679","REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA",0.741304347826087,1,0.0312052969963336,0.3407488133863,0.834604742623455,25
"1680","REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1",0.615571776155718,1,0.0451344222209097,0.448820854480357,0.921536458968612,10
"1681","REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21",0.741935483870968,1,0.0356933083353341,0.381809603274982,0.816291689683165,12
"1682","REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III",0.368421052631579,1,0.166933848713193,-0.386756960120391,-1.04547198294437,9
"1683","REACTOME_SELECTIVE_AUTOPHAGY",0.220879120879121,0.922371088203094,0.0911073131586733,0.50122402218485,1.20471184627717,22
"1684","REACTOME_SELENOAMINO_ACID_METABOLISM",0.558067831449126,1,0.0419081748591401,0.368545781517184,0.97656122627395,51
"1685","REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION",0.665859564164649,1,0.0741758965588009,-0.525158472486201,-0.822220843927168,2
"1686","REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION",0.482173174872666,1,0.0725351864394589,0.693540310465699,1.01497257026594,2
"1687","REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",0.583011583011583,1,0.108394255853397,-0.421474086388958,-0.86869483510664,5
"1688","REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",0.583011583011583,1,0.108394255853397,-0.421474086388958,-0.86869483510664,5
"1689","REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION",0.0123347122805299,0.4489700648896,0.380730400722792,-0.988235294117647,-1.31523425261044,1
