"","pathway","pval","padj","log2err","ES","NES","size"
"40","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.567073170731707,0.90986473498542,0.142901149386948,-0.272399438524693,-0.939438365977339,103
"41","HALLMARK_PROTEIN_SECRETION",0.000479318456753599,0.00871374499346954,0.49849310876659,-0.479677602259806,-1.64242801693439,94
"42","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.953038674033149,1,0.0306322550486472,0.258104027360948,0.654126004733562,49
"43","HALLMARK_SPERMATOGENESIS",0.00830411184180903,0.0839305583227832,0.380730400722792,-0.380263235232948,-1.38896805511323,131
"44","HALLMARK_TGF_BETA_SIGNALING",0.853383458646617,1,0.0843144320642653,-0.260160794472389,-0.79928206774909,53
"45","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.575,0.90986473498542,0.208955027549354,-0.25450298064841,-0.973639044502907,194
"46","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.987654320987654,1,0.104732821580651,-0.220081415101243,-0.775930188106394,109
"47","HALLMARK_UV_RESPONSE_DN",1.06714296444626e-08,9.66585262027284e-07,0.747739663149885,-0.557900085219979,-2.08341274223906,139
"48","HALLMARK_UV_RESPONSE_UP",0.572649572649573,0.90986473498542,0.170932335370056,-0.257251071356508,-0.957504844668317,155
"49","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.344594594594595,0.746568785897213,0.135740943810425,-0.367751399748253,-1.05338207686562,39
"50","HALLMARK_XENOBIOTIC_METABOLISM",1,1,0.0138082722594766,0.200075402811181,0.582438557433536,197
"51","KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.172354948805461,0.557739674118985,0.136490437780413,0.599610636123775,1.29352446920853,18
"52","KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM",0.683274021352313,0.959517185619975,0.0578529757032509,0.428692678495362,0.839568997813607,11
"53","KEGG_MEDICUS_ENV_FACTOR_BPA_TO_RAS_ERK_SIGNALING_PATHWAY",0.75134168157424,0.98479740832903,0.0536769600638126,0.383353139011842,0.775380717310984,13
"54","KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS",0.507211538461538,0.87926858294947,0.0883594442500905,-0.392940540245448,-0.955436186428166,18
"55","KEGG_MEDICUS_ENV_FACTOR_E2_TO_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY",0.00702390189041228,0.0729585109677563,0.407017918923954,-0.879828794547574,-1.57307036343812,6
"56","KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY",0.76695652173913,0.987524663037535,0.0514264916187015,0.360802909359204,0.761656006008198,16
"57","KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.125,0.474798387096774,0.160801401070022,0.629816010281816,1.37418791015843,19
"58","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_JNK_SIGNALING_PATHWAY",0.420168067226891,0.809843873554129,0.0913924325943768,-0.536131511812744,-1.05373866862077,8
"59","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_KEAP1_NRF2_SIGNALIG_PATHWAY",0.189035916824197,0.572799135193568,0.137250779610133,0.694043322684877,1.27741508614127,9
"60","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",0.292906178489703,0.699129371483613,0.119348440591015,-0.490827701696258,-1.14503963154779,15
"61","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_RAS_ERK_SIGNALING_PATHWAY",0.513464991023339,0.882635075810193,0.0721797965581253,0.488169563970475,0.969731593781608,12
"62","KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_CAMP_SIGNALING_PATHWAY",0.200902934537246,0.586032468905254,0.14641623786055,-0.543045288676208,-1.23357981875683,13
